Time,El_grid,PV_feed,PV_self,E_hp,H_hp,E_boiler,H_boiler
391,7.121076,0.0,0.0,5.031076,15.093228,0.0,0.0
392,10.310413,0.0,0.0,5.0804125,15.241238,0.0,0.0
393,9.5050101,0.0,0.039430865,5.524441,16.573323,0.0,0.0
394,9.9167358,0.0,0.5263783,5.6231141,16.869342,0.0,0.0
395,8.8238541,0.0,1.3739044,5.2777585,15.833276,0.0,0.0
396,7.9366817,0.0,1.4399392,4.8666209,14.599863,0.0,0.0
397,8.6851504,0.0,2.3767785,4.4719289,13.415787,0.0,0.0
398,8.6847627,0.0,1.7862657,4.2910284,12.873085,0.0,0.0
399,6.7638145,0.0,1.9249863,4.2088008,12.626403,0.0,0.0
400,8.9143702,0.0,0.46509418,4.1594643,12.478393,0.0,0.0
401,8.1822779,0.0,0.34917694,4.0114548,12.034365,0.0,0.0
402,10.269891,0.0,0.0,3.8798908,11.639673,0.0,0.0
403,10.944772,0.0,0.0,3.7647723,11.294317,0.0,0.0
404,9.6732083,0.0,0.0,3.6332083,10.899625,0.0,0.0
405,8.0894168,0.0,0.0,3.4194168,10.25825,0.0,0.0
406,7.7036348,0.0,0.0,3.3536348,10.060904,0.0,0.0
407,6.8194168,0.0,0.0,3.4194168,10.25825,0.0,0.0
408,5.4416443,0.0,0.0,3.5016443,10.504933,0.0,0.0
409,4.4407438,0.0,0.0,3.3207438,9.9622313,0.0,0.0
410,4.0598433,0.0,0.0,3.1398433,9.4195298,0.0,0.0
411,3.8820708,0.0,0.0,3.2220708,9.6662123,0.0,0.0
412,4.3587533,0.0,0.0,3.4687533,10.40626,0.0,0.0
413,4.4225448,0.0,0.0,3.6825448,11.047635,0.0,0.0
414,4.9350093,0.0,0.0,3.9950093,11.985028,0.0,0.0
415,6.0998908,0.0,0.0,3.8798908,11.639673,0.0,0.0
416,7.2680898,0.0,0.0,3.5180898,10.554269,0.0,0.0
417,7.3242486,0.0,0.000950141,3.4851988,10.455596,0.0,0.0
418,8.0231211,0.0,0.13539514,3.2385163,9.7155488,0.0,0.0
419,7.9449552,0.0,0.29976959,3.0247248,9.0741743,0.0,0.0
420,8.8979141,0.0,0.35060215,3.2385163,9.7155488,0.0,0.0
421,10.039254,0.0,0.30547044,3.0247248,9.0741743,0.0,0.0
422,6.9618039,0.0,0.21045631,2.7122602,8.1367805,0.0,0.0
423,7.2313137,0.0,0.35582793,2.5971417,7.791425,0.0,0.0
424,5.3097912,0.0,0.12066795,2.3504592,7.0513775,0.0,0.0
425,5.5593991,0.0,0.027079028,2.6464782,7.9394345,0.0,0.0
426,7.3489427,0.0,0.0,2.9589427,8.876828,0.0,0.0
427,8.3518338,0.0,0.0,2.9918338,8.9755013,0.0,0.0
428,8.1091798,0.0,0.0,3.1891798,9.5675393,0.0,0.0
429,8.2885163,0.0,0.0,3.2385163,9.7155488,0.0,0.0
430,7.1505068,0.0,0.0,3.0905068,9.2715203,0.0,0.0
431,6.9000803,0.0,0.0,3.3700803,10.110241,0.0,0.0
432,5.4685163,0.0,0.0,3.2385163,9.7155488,0.0,0.0
433,4.8480898,0.0,0.0,3.5180898,10.554269,0.0,0.0
434,5.0176633,0.0,0.0,3.7976633,11.39299,0.0,0.0
435,4.5345353,0.0,0.0,3.5345353,10.603606,0.0,0.0
436,4.2614073,0.0,0.0,3.2714073,9.8142218,0.0,0.0
437,4.5778528,0.0,0.0,3.2878528,9.8635583,0.0,0.0
438,4.6985163,0.0,0.0,3.2385163,9.7155488,0.0,0.0
439,5.5162888,0.0,0.0,3.1562888,9.4688663,0.0,0.0
440,7.7149618,0.0,0.0,3.2549618,9.7648853,0.0,0.0
441,7.2884389,0.0,0.032304805,3.3207438,9.9622313,0.0,0.0
442,6.8087055,0.0,0.45559277,3.3042983,9.9128948,0.0,0.0
443,7.1841718,0.0,1.1221169,3.1562888,9.4688663,0.0,0.0
444,8.1203909,0.0,1.0978883,3.0082793,9.0248378,0.0,0.0
445,8.102838,0.0,0.8080952,2.8109332,8.4327995,0.0,0.0
446,6.3564055,0.0,1.2185563,3.2549618,9.7648853,0.0,0.0
447,6.3604037,0.0,0.89455807,3.2549618,9.7648853,0.0,0.0
448,5.6829117,0.0,1.4902967,3.6332083,10.899625,0.0,0.0
449,6.1036174,0.0,0.77959096,3.6332083,10.899625,0.0,0.0
450,7.8403173,0.0,0.0,3.6003173,10.800952,0.0,0.0
451,8.4996538,0.0,0.0,3.6496538,10.948962,0.0,0.0
452,6.7974263,0.0,0.0,3.5674263,10.702279,0.0,0.0
453,6.5845353,0.0,0.0,3.5345353,10.603606,0.0,0.0
454,6.2516443,0.0,0.0,3.5016443,10.504933,0.0,0.0
455,5.7694168,0.0,0.0,3.4194168,10.25825,0.0,0.0
456,5.2687533,0.0,0.0,3.4687533,10.40626,0.0,0.0
457,4.9567628,0.0,0.0,3.6167628,10.850288,0.0,0.0
458,4.7783268,0.0,0.0,3.7483268,11.244981,0.0,0.0
459,4.6512178,0.0,0.0,3.7812178,11.343654,0.0,0.0
460,4.5525448,0.0,0.0,3.6825448,11.047635,0.0,0.0
461,4.8196538,0.0,0.0,3.6496538,10.948962,0.0,0.0
462,4.6954358,0.0,0.0,3.7154358,11.146308,0.0,0.0
463,4.8647723,0.0,0.0,3.7647723,11.294317,0.0,0.0
464,7.0289903,0.0,0.0,3.6989903,11.096971,0.0,0.0
465,7.636061,0.0,0.055583268,3.5016443,10.504933,0.0,0.0
466,7.0600457,0.0,0.78671702,3.6167628,10.850288,0.0,0.0
467,5.3621979,0.0,2.2043279,3.3865258,10.159577,0.0,0.0
468,1.3714603,0.0,6.0965819,2.7780422,8.3341265,0.0,0.0
469,5.6971775,0.0,3.4504383,3.0576158,9.1728473,0.0,0.0
470,6.3258927,0.0,1.8090691,3.2549618,9.7648853,0.0,0.0
471,2.0150134,0.0,5.8001378,2.7451512,8.2354535,0.0,0.0
472,5.4155576,0.0,2.4242856,3.1398433,9.4195298,0.0,0.0
473,7.0175025,0.0,0.52257773,3.3700803,10.110241,0.0,0.0
474,9.7294808,0.0,0.012826908,3.4523078,10.356923,0.0,0.0
475,9.2687533,0.0,0.0,3.4687533,10.40626,0.0,0.0
476,7.8187533,0.0,0.0,3.4687533,10.40626,0.0,0.0
477,7.6600803,0.0,0.0,3.3700803,10.110241,0.0,0.0
478,6.4342983,0.0,0.0,3.3042983,9.9128948,0.0,0.0
479,6.2578528,0.0,0.0,3.2878528,9.8635583,0.0,0.0
480,5.6136348,0.0,0.0,3.3536348,10.060904,0.0,0.0
481,5.1309808,0.0,0.0,3.5509808,10.652942,0.0,0.0
482,5.0518813,0.0,0.0,3.7318813,11.195644,0.0,0.0
483,5.0950093,0.0,0.0,3.9950093,11.985028,0.0,0.0
484,5.0881373,0.0,0.0,4.2581373,12.774412,0.0,0.0
485,5.4134929,0.0,0.0,4.6034929,13.810479,0.0,0.0
486,6.7111236,0.0,0.0,5.7711236,17.313371,0.0,0.0
487,7.7182802,0.0,0.0,6.4782802,19.434841,0.0,0.0
488,8.6151521,0.0,0.0,6.2151521,18.645456,0.0,0.0
489,10.304907,0.0,0.22138293,6.6262897,19.878869,0.0,0.0
490,8.0842873,0.0,2.5197748,6.5440622,19.632187,0.0,0.0
491,5.6934992,0.0,4.7896625,6.3631617,19.089485,0.0,0.0
492,8.6565737,0.0,2.198152,6.4947257,19.484177,0.0,0.0
493,8.7075166,0.0,1.7249816,6.4124982,19.237495,0.0,0.0
494,7.7890355,0.0,4.0209981,6.1000336,18.300101,0.0,0.0
495,3.3606817,0.0,5.5112948,5.2119765,15.63593,0.0,0.0
496,5.710669,0.0,2.9820186,5.9026876,17.708063,0.0,0.0
497,8.5375457,0.0,1.2969429,6.2644886,18.793466,0.0,0.0
498,10.977999,0.0,0.018527756,6.8565267,20.56958,0.0,0.0
499,12.253209,0.0,0.0,7.1032093,21.309628,0.0,0.0
500,11.849655,0.0,0.0,7.1196548,21.358964,0.0,0.0
501,11.518565,0.0,0.0,7.4485648,22.345694,0.0,0.0
502,11.351456,0.0,0.0,7.4814558,22.444367,0.0,0.0
503,10.932356,0.0,0.0,7.6623563,22.987069,0.0,0.0
504,10.376148,0.0,0.0,7.8761478,23.628444,0.0,0.0
505,9.4657213,0.0,0.0,8.1557213,24.467164,0.0,0.0
506,9.3152949,0.0,0.0,8.4352949,25.305885,0.0,0.0
507,9.5233044,0.0,0.0,8.5833044,25.749913,0.0,0.0
508,10.334016,0.0,0.0,9.2740155,27.822047,0.0,0.0
509,10.628044,0.0,0.0,9.7180441,29.154132,0.0,0.0
510,11.192499,0.0,0.0,9.8824991,29.647497,0.0,0.0
511,11.978708,0.0,0.0,9.6687076,29.006123,0.0,0.0
512,14.858708,0.0,0.0,9.6687076,29.006123,0.0,0.0
513,15.634914,0.0,0.09976484,9.224679,27.674037,0.0,0.0
514,13.520806,0.0,0.76676406,9.25757,27.77271,0.0,0.0
515,14.53633,0.0,1.3496758,9.126006,27.378018,0.0,0.0
516,12.578223,0.0,2.043754,8.6819774,26.045932,0.0,0.0
517,14.170661,0.0,2.0746336,8.4352949,25.305885,0.0,0.0
518,14.851893,0.0,2.3520749,8.5339679,25.601904,0.0,0.0
519,11.842958,0.0,2.2043279,8.2872854,24.861856,0.0,0.0
520,11.948467,0.0,1.0708093,8.1392758,24.417828,0.0,0.0
521,13.98547,0.0,0.28314212,8.1886123,24.565837,0.0,0.0
522,14.665434,0.0,0.001425212,8.5668589,25.700577,0.0,0.0
523,15.261977,0.0,0.0,8.6819774,26.045932,0.0,0.0
524,13.506432,0.0,0.0,8.8464324,26.539297,0.0,0.0
525,14.447285,0.0,0.0,8.2872854,24.861856,0.0,0.0
526,14.019513,0.0,0.0,8.3695129,25.108539,0.0,0.0
527,13.782878,0.0,0.0,8.8628779,26.588634,0.0,0.0
528,12.994205,0.0,0.0,8.7642049,26.292615,0.0,0.0
529,10.746432,0.0,0.0,8.8464324,26.539297,0.0,0.0
530,10.372214,0.0,0.0,8.9122144,26.736643,0.0,0.0
531,10.678234,0.0,0.0,9.2082335,27.624701,0.0,0.0
532,11.292926,0.0,0.0,9.6029256,28.808777,0.0,0.0
533,11.717381,0.0,0.0,9.7673806,29.302142,0.0,0.0
534,13.046575,0.0,0.0,11.066575,33.199726,0.0,0.0
535,13.981267,0.0,0.0,11.461267,34.383802,0.0,0.0
536,15.491267,0.0,0.0,11.461267,34.383802,0.0,0.0
537,16.075656,0.0,0.086937932,11.362594,34.087783,0.0,0.0
538,18.574891,0.0,0.26793986,11.592831,34.778494,0.0,0.0
539,17.607429,0.0,0.4356398,11.823068,35.469205,0.0,0.0
540,18.248273,0.0,0.89455807,11.592831,34.778494,0.0,0.0
541,17.413262,0.0,1.1268676,11.05013,33.150389,0.0,0.0
542,15.878282,0.0,1.1282928,11.066575,33.199726,0.0,0.0
543,18.736637,0.0,0.70690515,12.283542,36.850627,0.0,0.0
544,18.973614,0.0,0.24751182,12.711125,38.133376,0.0,0.0
545,16.660913,0.0,0.068885247,12.809798,38.429395,0.0,0.0
546,18.327145,0.0,0.0,13.007145,39.021434,0.0,0.0
547,17.778709,0.0,0.0,13.138709,39.416126,0.0,0.0
548,19.135628,0.0,0.0,13.615628,40.846884,0.0,0.0
549,19.52942,0.0,0.0,13.82942,41.488259,0.0,0.0
550,19.049657,0.0,0.0,14.059657,42.17897,0.0,0.0
551,18.464775,0.0,0.0,14.174775,42.524325,0.0,0.0
552,17.470557,0.0,0.0,14.240557,42.721672,0.0,0.0
553,16.775676,0.0,0.0,14.355676,43.067027,0.0,0.0
554,16.326576,0.0,0.0,14.536576,43.609729,0.0,0.0
555,16.673259,0.0,0.0,14.783259,44.349776,0.0,0.0
556,16.891932,0.0,0.0,14.881932,44.645795,0.0,0.0
557,16.984159,0.0,0.0,14.964159,44.892478,0.0,0.0
558,17.449278,0.0,0.0,15.079278,45.237833,0.0,0.0
559,18.26506,0.0,0.0,15.14506,45.435179,0.0,0.0
560,19.871505,0.0,0.0,15.161505,45.484516,0.0,0.0
561,19.28956,0.0,0.040381007,15.029941,45.089824,0.0,0.0
562,19.370877,0.0,0.51972731,14.980605,44.941814,0.0,0.0
563,19.155541,0.0,1.5016984,14.48724,43.461719,0.0,0.0
564,17.326474,0.0,1.8247464,14.191221,42.573662,0.0,0.0
565,16.942091,0.0,2.6067127,14.618804,43.856411,0.0,0.0
566,17.211585,0.0,2.5212,14.322785,42.968354,0.0,0.0
567,17.467229,0.0,2.0442291,14.421458,43.264373,0.0,0.0
568,17.037267,0.0,1.2955177,14.322785,42.968354,0.0,0.0
569,17.015285,0.0,0.36105371,14.306339,42.919018,0.0,0.0
570,18.491159,0.0,0.025653816,14.766813,44.30044,0.0,0.0
571,19.763259,0.0,0.0,14.783259,44.349776,0.0,0.0
572,20.025249,0.0,0.0,14.635249,43.905748,0.0,0.0
573,21.310368,0.0,0.0,14.750368,44.251103,0.0,0.0
574,19.47596,0.0,0.0,15.32596,45.977881,0.0,0.0
575,19.825534,0.0,0.0,15.605534,46.816602,0.0,0.0
576,19.328235,0.0,0.0,16.148235,48.444706,0.0,0.0
577,19.043164,0.0,0.0,16.773164,50.319493,0.0,0.0
578,19.130511,0.0,0.0,16.970511,50.911532,0.0,0.0
579,18.941174,0.0,0.0,16.921174,50.763522,0.0,0.0
580,19.300748,0.0,0.0,17.200748,51.602243,0.0,0.0
581,19.743212,0.0,0.0,17.513212,52.539636,0.0,0.0
582,20.286767,0.0,0.0,17.496767,52.4903,0.0,0.0
583,20.637193,0.0,0.0,17.217193,51.651579,0.0,0.0
584,20.812264,0.0,0.0,16.592264,49.776792,0.0,0.0
585,22.210525,0.0,0.19192855,16.082453,48.24736,0.0,0.0
586,20.788855,0.0,1.364878,15.243733,45.731198,0.0,0.0
587,20.435452,0.0,2.3311718,15.276624,45.829871,0.0,0.0
588,19.321789,0.0,1.9805696,14.602358,43.807075,0.0,0.0
589,18.078715,0.0,3.0271503,13.845865,41.537595,0.0,0.0
590,18.43355,0.0,2.4722677,13.105818,39.317453,0.0,0.0
591,17.735245,0.0,2.2390081,12.974254,38.922761,0.0,0.0
592,19.12645,0.0,1.5378037,12.974254,38.922761,0.0,0.0
593,17.517887,0.0,0.56105846,13.368946,40.106837,0.0,0.0
594,17.235764,0.0,0.022328321,13.928093,41.784278,0.0,0.0
595,18.936339,0.0,0.0,14.306339,42.919018,0.0,0.0
596,19.733259,0.0,0.0,14.783259,44.349776,0.0,0.0
597,19.826813,0.0,0.0,14.766813,44.30044,0.0,0.0
598,19.502358,0.0,0.0,14.602358,43.807075,0.0,0.0
599,18.96814,0.0,0.0,14.66814,44.004421,0.0,0.0
600,17.144775,0.0,0.0,14.174775,42.524325,0.0,0.0
601,16.056102,0.0,0.0,14.076102,42.228306,0.0,0.0
602,16.192121,0.0,0.0,14.372121,43.116364,0.0,0.0
603,16.016102,0.0,0.0,14.076102,42.228306,0.0,0.0
604,16.248567,0.0,0.0,14.388567,43.1657,0.0,0.0
605,17.487761,0.0,0.0,15.687761,47.063284,0.0,0.0
606,18.527145,0.0,0.0,16.477145,49.431436,0.0,0.0
607,20.154065,0.0,0.0,16.954065,50.862195,0.0,0.0
608,23.178757,0.0,0.0,17.348757,52.046271,0.0,0.0
609,24.128094,0.0,0.5344545,17.562549,52.687646,0.0,0.0
610,19.389178,0.0,3.9426115,16.13179,48.39537,0.0,0.0
611,15.824069,0.0,6.6714174,14.865486,44.596459,0.0,0.0
612,13.37821,0.0,7.812062,13.270273,39.810818,0.0,0.0
613,12.205904,0.0,7.9441317,13.040036,39.120107,0.0,0.0
614,12.381739,0.0,7.4467327,12.908472,38.725415,0.0,0.0
615,13.807937,0.0,6.0053683,12.053305,36.159916,0.0,0.0
616,12.370289,0.0,4.1316896,12.151978,36.455935,0.0,0.0
617,16.425109,0.0,1.7416091,13.286718,39.860154,0.0,0.0
618,18.465411,0.0,0.11069147,14.076102,42.228306,0.0,0.0
619,19.681884,0.0,0.0,14.141884,42.425652,0.0,0.0
620,19.733211,0.0,0.0,14.043211,42.129633,0.0,0.0
621,19.415865,0.0,0.0,13.845865,41.537595,0.0,0.0
622,18.996955,0.0,0.0,13.516955,40.550865,0.0,0.0
623,18.601173,0.0,0.0,13.451173,40.353519,0.0,0.0
624,17.556055,0.0,0.0,13.336055,40.008164,0.0,0.0
625,16.867382,0.0,0.0,13.237382,39.712145,0.0,0.0
626,16.574491,0.0,0.0,13.204491,39.613472,0.0,0.0
627,16.510936,0.0,0.0,13.220936,39.662808,0.0,0.0
628,16.488946,0.0,0.0,13.368946,40.106837,0.0,0.0
629,16.783164,0.0,0.0,13.303164,39.909491,0.0,0.0
630,16.567382,0.0,0.0,13.237382,39.712145,0.0,0.0
631,16.545818,0.0,0.0,13.105818,39.317453,0.0,0.0
632,16.964917,0.0,0.0,12.924917,38.774751,0.0,0.0
633,17.184744,0.0,0.012826908,12.727571,38.182713,0.0,0.0
634,18.639293,0.0,0.29026818,12.579561,37.738684,0.0,0.0
635,18.379173,0.0,0.4988242,12.447997,37.343992,0.0,0.0
636,17.392761,0.0,0.88078102,12.283542,36.850627,0.0,0.0
637,16.411309,0.0,1.8442243,12.135533,36.406599,0.0,0.0
638,13.808343,0.0,3.1820233,11.280367,33.8411,0.0,0.0
639,14.313628,0.0,2.0038481,11.247476,33.742427,0.0,0.0
640,14.228473,0.0,1.8803297,11.148803,33.446408,0.0,0.0
641,15.371496,0.0,0.39953443,11.23103,33.693091,0.0,0.0
642,16.53904,0.0,0.0,11.37904,34.137119,0.0,0.0
643,18.379703,0.0,0.0,11.329703,33.98911,0.0,0.0
644,19.366812,0.0,0.0,11.296812,33.890437,0.0,0.0
645,17.845485,0.0,0.0,11.395485,34.186456,0.0,0.0
646,17.565485,0.0,0.0,11.395485,34.186456,0.0,0.0
647,16.654822,0.0,0.0,11.444822,34.334465,0.0,0.0
648,15.451694,0.0,0.0,11.181694,33.545081,0.0,0.0
649,15.159466,0.0,0.0,11.099466,33.298399,0.0,0.0
650,14.820793,0.0,0.0,11.000793,33.00238,0.0,0.0
651,14.715011,0.0,0.0,10.935011,32.805034,0.0,0.0
652,14.330793,0.0,0.0,11.000793,33.00238,0.0,0.0
653,14.027476,0.0,0.0,11.247476,33.742427,0.0,0.0
654,14.216812,0.0,0.0,11.296812,33.890437,0.0,0.0
655,14.48103,0.0,0.0,11.23103,33.693091,0.0,0.0
656,14.668139,0.0,0.0,11.198139,33.594418,0.0,0.0
657,14.995934,0.0,0.24798689,11.263921,33.791764,0.0,0.0
658,15.256263,0.0,1.734483,10.260746,30.782237,0.0,0.0
659,11.546742,0.0,4.3459465,9.3726885,28.118066,0.0,0.0
660,8.1161526,0.0,7.2258248,8.6819774,26.045932,0.0,0.0
661,6.6028017,0.0,7.8733462,7.8761478,23.628444,0.0,0.0
662,5.8686544,0.0,7.5864035,8.2050578,24.615174,0.0,0.0
663,7.3200185,0.0,6.2243759,8.2543944,24.763183,0.0,0.0
664,8.4837535,0.0,4.0499774,8.3037309,24.911193,0.0,0.0
665,11.267277,0.0,2.003373,8.7806504,26.341951,0.0,0.0
666,14.007182,0.0,0.18195207,9.389134,28.167402,0.0,0.0
667,15.311599,0.0,0.0,9.7015986,29.104796,0.0,0.0
668,15.882926,0.0,0.0,9.6029256,28.808777,0.0,0.0
669,15.585817,0.0,0.0,9.6358166,28.90745,0.0,0.0
670,15.131836,0.0,0.0,9.9318356,29.795507,0.0,0.0
671,14.748281,0.0,0.0,9.9482811,29.844843,0.0,0.0
672,13.183163,0.0,0.0,9.8331626,29.499488,0.0,0.0
673,12.223826,0.0,0.0,9.7838261,29.351478,0.0,0.0
674,12.618945,0.0,0.0,9.8989446,29.696834,0.0,0.0
675,12.691836,0.0,0.0,9.9318356,29.795507,0.0,0.0
676,12.691836,0.0,0.0,9.9318356,29.795507,0.0,0.0
677,12.366717,0.0,0.0,9.8167171,29.450151,0.0,0.0
678,12.57449,0.0,0.0,9.7344896,29.203469,0.0,0.0
679,13.628708,0.0,0.0,9.6687076,29.006123,0.0,0.0
680,15.630035,0.0,0.0,9.5700345,28.710104,0.0,0.0
681,16.992031,0.0,0.096439345,9.4384705,28.315412,0.0,0.0
682,17.083396,0.0,0.51640182,9.3397975,28.019393,0.0,0.0
683,15.51676,0.0,0.69502839,9.191788,27.575364,0.0,0.0
684,14.82358,0.0,1.8057436,8.8793234,26.63797,0.0,0.0
685,14.592083,0.0,1.7183306,8.5504134,25.65124,0.0,0.0
686,12.531161,0.0,2.6181144,8.1392758,24.417828,0.0,0.0
687,13.366305,0.0,2.1520701,7.9583753,23.875126,0.0,0.0
688,12.561973,0.0,1.7639374,7.6459108,22.937733,0.0,0.0
689,11.14373,0.0,0.71308107,7.8268113,23.480434,0.0,0.0
690,11.242072,0.0,0.039430865,8.2215033,24.66451,0.0,0.0
691,11.706622,0.0,0.0,8.3366219,25.009866,0.0,0.0
692,13.581077,0.0,0.0,8.5010769,25.503231,0.0,0.0
693,14.017997,0.0,0.0,8.9779965,26.93399,0.0,0.0
694,12.716006,0.0,0.0,9.126006,27.378018,0.0,0.0
695,12.29667,0.0,0.0,9.0766695,27.230009,0.0,0.0
696,11.848708,0.0,0.0,9.6687076,29.006123,0.0,0.0
697,11.702736,0.0,0.0,10.112736,30.338208,0.0,0.0
698,12.045438,0.0,0.0,10.655438,31.966313,0.0,0.0
699,12.28212,0.0,0.0,10.90212,32.706361,0.0,0.0
700,12.756149,0.0,0.0,11.346149,34.038446,0.0,0.0
701,12.855485,0.0,0.0,11.395485,34.186456,0.0,0.0
702,13.360177,0.0,0.0,11.790177,35.370532,0.0,0.0
703,14.49686,0.0,0.0,12.03686,36.11058,0.0,0.0
704,17.01776,0.0,0.0,12.21776,36.653281,0.0,0.0
705,16.99866,0.0,0.47554574,12.234206,36.702618,0.0,0.0
706,14.59256,0.0,2.6675218,10.310082,30.930247,0.0,0.0
707,10.773574,0.0,5.2737595,9.027333,27.081999,0.0,0.0
708,8.7300688,0.0,6.9954156,7.9254843,23.776453,0.0,0.0
709,8.315686,0.0,7.7968598,7.1525458,21.457637,0.0,0.0
710,6.640977,0.0,7.4871137,6.9880908,20.964272,0.0,0.0
711,7.2079799,0.0,6.1056082,6.0835881,18.250764,0.0,0.0
712,9.5317476,0.0,3.9967695,6.7085172,20.125552,0.0,0.0
713,10.967679,0.0,1.6570465,6.4947257,19.484177,0.0,0.0
714,13.034916,0.0,0.11876767,7.5636833,22.69105,0.0,0.0
715,15.380224,0.0,0.0,9.060224,27.180672,0.0,0.0
716,16.78558,0.0,0.0,9.4055795,28.216739,0.0,0.0
717,16.739798,0.0,0.0,9.3397975,28.019393,0.0,0.0
718,16.245153,0.0,0.0,9.6851531,29.055459,0.0,0.0
719,16.526101,0.0,0.0,10.606101,31.818304,0.0,0.0
720,15.909466,0.0,0.0,11.099466,33.298399,0.0,0.0
721,16.024822,0.0,0.0,11.444822,34.334465,0.0,0.0
722,15.876623,0.0,0.0,11.806623,35.419869,0.0,0.0
723,15.447049,0.0,0.0,11.527049,34.581148,0.0,0.0
724,16.225533,0.0,0.0,12.135533,36.406599,0.0,0.0
725,15.982405,0.0,0.0,11.872405,35.617215,0.0,0.0
726,16.738424,0.0,0.0,12.168424,36.505272,0.0,0.0
727,16.567476,0.0,0.0,11.247476,33.742427,0.0,0.0
728,21.58686,0.0,0.0,12.03686,36.11058,0.0,0.0
729,19.18231,0.0,0.11876767,11.971078,35.913234,0.0,0.0
730,18.025659,0.0,0.69977909,10.655438,31.966313,0.0,0.0
731,17.132588,0.0,1.230433,11.083021,33.249062,0.0,0.0
732,17.730088,0.0,1.9577662,10.227855,30.683564,0.0,0.0
733,15.872296,0.0,2.5601558,9.1424515,27.427355,0.0,0.0
734,13.612522,0.0,3.1387919,8.7313139,26.193942,0.0,0.0
735,12.272891,0.0,3.677522,8.5504134,25.65124,0.0,0.0
736,13.452303,0.0,2.2599112,8.9122144,26.736643,0.0,0.0
737,15.309126,0.0,0.85465213,9.0437785,27.131336,0.0,0.0
738,17.636205,0.0,0.055583268,9.191788,27.575364,0.0,0.0
739,18.872262,0.0,0.0,9.6522621,28.956786,0.0,0.0
740,18.049608,0.0,0.0,9.8496081,29.548824,0.0,0.0
741,16.538945,0.0,0.0,9.8989446,29.696834,0.0,0.0
742,15.902499,0.0,0.0,9.8824991,29.647497,0.0,0.0
743,15.286054,0.0,0.0,9.8660536,29.598161,0.0,0.0
744,15.039845,0.0,0.0,10.079845,30.239535,0.0,0.0
745,14.422073,0.0,0.0,10.162073,30.486218,0.0,0.0
746,14.740319,0.0,0.0,10.540319,31.620958,0.0,0.0
747,15.071457,0.0,0.0,10.951457,32.85437,0.0,0.0
748,14.994111,0.0,0.0,10.754111,32.262332,0.0,0.0
749,14.558329,0.0,0.0,10.688329,32.064986,0.0,0.0
750,14.804537,0.0,0.0,10.474537,31.423612,0.0,0.0
751,15.360746,0.0,0.0,10.260746,30.782237,0.0,0.0
752,16.048755,0.0,0.0,10.408755,31.226266,0.0,0.0
753,16.607116,0.0,0.2494121,10.326528,30.979583,0.0,0.0
754,16.571382,0.0,1.1995534,9.7509351,29.252805,0.0,0.0
755,14.821713,0.0,2.110739,9.1424515,27.427355,0.0,0.0
756,11.980993,0.0,2.9658662,8.5668589,25.700577,0.0,0.0
757,10.788369,0.0,2.5373524,8.1557213,24.467164,0.0,0.0
758,8.360387,0.0,3.0604052,7.5307923,22.592377,0.0,0.0
759,6.6751484,0.0,3.5858334,7.0209818,21.062945,0.0,0.0
760,8.957381,0.0,2.0589563,7.3663373,22.099012,0.0,0.0
761,9.5184092,0.0,1.5501556,7.4485648,22.345694,0.0,0.0
762,11.741655,0.0,0.1149671,8.3366219,25.009866,0.0,0.0
763,13.106006,0.0,0.0,9.126006,27.378018,0.0,0.0
764,13.135153,0.0,0.0,9.6851531,29.055459,0.0,0.0
765,14.747191,0.0,0.0,10.277191,30.831574,0.0,0.0
766,14.125201,0.0,0.0,10.425201,31.275602,0.0,0.0
767,13.420556,0.0,0.0,10.770556,32.311669,0.0,0.0
768,12.034964,0.0,0.0,10.194964,30.584891,0.0,0.0
769,12.024774,0.0,0.0,10.704774,32.114323,0.0,0.0
770,12.179466,0.0,0.0,11.099466,33.298399,0.0,0.0
771,12.275912,0.0,0.0,11.115912,33.347735,0.0,0.0
772,12.568376,0.0,0.0,11.428376,34.285129,0.0,0.0
773,12.693258,0.0,0.0,11.313258,33.939773,0.0,0.0
774,13.015722,0.0,0.0,11.625722,34.877167,0.0,0.0
775,13.755296,0.0,0.0,11.905296,35.715888,0.0,0.0
776,14.742831,0.0,0.0,11.592831,34.778494,0.0,0.0
777,14.839742,0.0,0.63706976,11.296812,33.890437,0.0,0.0
778,11.86278,0.0,2.8527994,9.4055795,28.216739,0.0,0.0
779,8.4946642,0.0,5.3526212,8.2872854,24.861856,0.0,0.0
780,3.9056911,0.0,6.9631108,7.6788018,23.036406,0.0,0.0
781,3.921667,0.0,7.7731062,7.2347733,21.70432,0.0,0.0
782,2.6970519,0.0,7.4438823,6.2809342,18.842803,0.0,0.0
783,3.778573,0.0,6.3132141,5.7217871,17.165361,0.0,0.0
784,6.2514038,0.0,4.0214732,5.392877,16.178631,0.0,0.0
785,9.0087479,0.0,1.7055037,6.0342516,18.102755,0.0,0.0
786,13.090316,0.0,0.09976484,6.8400812,20.520244,0.0,0.0
787,13.53719,0.0,0.0,6.8071902,20.421571,0.0,0.0
788,12.183636,0.0,0.0,6.8236357,20.470907,0.0,0.0
789,11.660081,0.0,0.0,6.8400812,20.520244,0.0,0.0
790,11.121882,0.0,0.0,7.2018823,21.605647,0.0,0.0
791,10.543446,0.0,0.0,7.3334463,22.000339,0.0,0.0
792,9.7398918,0.0,0.0,7.3498918,22.049675,0.0,0.0
